DATE,CATEGORY,NAME,UNITS,PROFIT,TOTAL_PRICESELL
2019-08-31,Chillies,Chilli green,9.196000000000002,110.35200000000005,110.35200000000005
2019-08-31,Citrus,Mandarin Imperial,332.16799999999995,498.252,830.4200000000002
2019-08-31,Cucumbers,Cucumber continental,149.0,223.5,223.5
2019-08-31,Cut Fruits,Rockmelon Half,8.0,0.0,8.0
2019-08-31,Cut Veggies,Celery half,115.0,218.5000000000004,218.5000000000004
2019-08-31,Eggs,Eggs 700g,252.0,126.0,806.4000000000011
2019-08-31,Flowers,Flower Pot,56.0,560.0,560.0
2019-08-31,Fruits,Papaya,55.05800000000001,26.978420000000014,164.62341999999995
2019-08-31,Grapes,Grapes black,23.011999999999997,91.81787999999999,91.81787999999999
2019-08-31,Groceries-Dry Goods,Maccheroni No.32,15.0,6.149999999999999,17.999999999999996
2019-08-31,Herbs,Coriander,172.0,342.28000000000054,342.28000000000054
2019-08-31,Kalamata olives,Pasta,5.0,7.5,25.0
2019-08-31,Lettuces,Lettuce Iceberg,137.0,342.5,342.5
2019-08-31,Melons,Watermelon seedless,121.714,59.63986000000001,181.35385999999994
2019-08-31,Multi buy,Gold Kiwi 2 for,129.0,154.8,387.0
2019-08-31,Mushrooms,Mushroom Cup,40.016000000000005,159.66383999999996,359.74384
2019-08-31,Nuts,chest Nuts,16.927999999999997,0.16927999999999832,152.352
2019-08-31,Olympian Products,Olive Oil Rusk 350g,23.0,27.599999999999994,96.60000000000002
2019-08-31,Onions,Onion brown,84.92999999999999,169.01069999999993,169.01069999999993
2019-08-31,Other Fruits,Kiwi fruit Green,46.73800000000002,257.059,257.059
2019-08-31,Other Vegies,Eggplant,142.596,996.7460400000002,996.7460400000002
2019-08-31,Pastas,Diced Tomatoes,48.0,14.879999999999997,47.52
2019-08-31,Pears,Pear Packham,269.888,267.18912,806.96512
2019-08-31,Potatoes,Potato sweet Gold,151.78200000000004,453.8281800000005,453.8281800000005
2019-08-31,Pumpkins,Pumpkin Japanese/Kent,246.17999999999995,489.8982000000002,489.8982000000002
2019-08-31,Root Vegies,Beetroot,43.358,129.64042000000003,129.64042000000003
2019-08-31,Sri Lankan Groceries,Soya Meat chicken,19.0,18.81,37.81
2019-08-31,Tomatoes,Field Tomatoes,256.89000000000004,357.0771000000002,768.1010999999997
2019-08-31,Tropical Fruits,Pineapple,30.0,135.0,135.0
2019-08-31,Veggies,Amami Papadam,3.0,2.5200000000000005,5.97
2019-08-31,capsicum,Capsicum red,112.188,559.8181200000004,559.8181200000004
2019-08-31,carrots,Carrots 1kg,202.0,139.3799999999997,300.98000000000076
2019-08-31,coconut Products,Coconut Fine 500g,7.0,6.9300000000000015,27.930000000000007
2019-08-31,markdown bag,Mark down Bag ***,56.0,56.0,56.0
2019-08-31,trutaste,Pitted Dates 500g,5.0,5.450000000000001,24.950000000000003
2019-09-30,Apples,Apples Royal Gala,161.80200000000002,485.40600000000006,485.40600000000006
2019-09-30,Asian Vegies,Pac choy,75.0,30.000000000000004,67.49999999999999
2019-09-30,Avocadoes,Avocado Hass Medium,171.0,-172.71,340.29000000000025
2019-09-30,Bananas,Banana Cavendish,601.2220000000003,-6.012219999999995,1196.4317799999988
2019-09-30,Berries,Berries Strawberry (medium),57.0,142.5,142.5
2019-09-30,Bunch Vegies,Onion spring,189.0,170.10000000000036,283.5
2019-09-30,Cabbages,Cabbage Wombok,71.66499999999999,-161.24624999999997,107.49749999999997
2019-09-30,Chillies,chilli yellow long,10.702000000000002,42.808000000000014,74.91399999999997
2019-09-30,Citrus,Orange navel,129.806,388.11994000000016,388.11994000000016
2019-09-30,Cucumbers,Cucumber continental,166.0,249.0,249.0
2019-09-30,Cut Fruits,Rockmelon Half,32.0,0.0,32.0
2019-09-30,Cut Veggies,Celery half,67.0,127.30000000000015,127.30000000000015
2019-09-30,Eggs,Eggs 700g,215.0,107.5,688.0000000000005
2019-09-30,Flowers,Flower Pot,64.0,640.0,640.0
2019-09-30,Fruits,Papaya,65.89399999999999,32.28806000000001,197.02306000000004
2019-09-30,Grapes,Grapes black,57.373999999999995,228.92226000000002,228.92226000000002
2019-09-30,Groceries-Dry Goods,Red split Lentils 1kg Pattu,18.0,31.5,63.0
2019-09-30,Herbs,Coriander,177.0,352.23000000000036,352.23000000000036
2019-09-30,Kalamata olives,Pasta Long,8.0,12.0,40.0
2019-09-30,Lettuces,Lettuce Iceberg,119.0,297.5,297.5
2019-09-30,Melons,Watermelon seedless,230.5169999999999,112.95332999999994,343.47033
2019-09-30,Multi buy,Gold Kiwi 2 for,80.0,96.00000000000007,240.0
2019-09-30,Mushrooms,Mushroom Cup,31.178000000000004,124.40022,280.2902199999999
2019-09-30,Nuts,Raw Peanut 1kg,11.0,22.0,71.5
2019-09-30,Olympian Products,Egg pasta medium 250g,18.0,16.020000000000003,44.820000000000014
2019-09-30,Onions,Onion brown,84.22599999999994,167.60974000000002,167.60974000000002
2019-09-30,Other Fruits,Kiwi fruit Green,29.462,162.04099999999997,162.04099999999997
2019-09-30,Other Vegies,Leek,88.0,88.0,176.0
2019-09-30,Pastas,Diced Tomatoes,31.0,9.609999999999998,30.69
2019-09-30,Pears,Pear Packham,195.21800000000005,193.26582000000002,583.7018200000005
2019-09-30,Potatoes,Potato sweet Gold,119.94600000000005,358.6385400000002,358.6385400000002
2019-09-30,Pumpkins,Pumpkin Japanese/Kent,182.54399999999993,363.2625600000001,363.2625600000001
2019-09-30,Root Vegies,Beetroot,41.73599999999999,124.79064000000002,124.79064000000002
2019-09-30,Sri Lankan Groceries,Soya Meet Prawn 90g,15.0,14.85,29.849999999999994
2019-09-30,Tomatoes,Field Tomatoes,181.0519999999999,251.66227999999998,541.34548
2019-09-30,Tropical Fruits,Passionfruit,61.0,60.39,60.39
2019-09-30,Veggies,Beans Snake,10.624000000000004,53.01376000000001,95.50975999999997
2019-09-30,capsicum,Capsicum red,69.32200000000005,345.9167799999999,345.9167799999999
2019-09-30,carrots,Carrots 1kg,182.0,125.57999999999977,271.1800000000005
2019-09-30,coconut Products,Lima Beans 500g,7.0,5.599999999999999,26.6
2019-09-30,markdown bag,Mark down Bag ***,60.0,60.0,60.0
2019-09-30,trutaste,Almonds Roasted 375g,5.0,5.409090909090901,45.4090909090909
2019-10-31,Apples,Apples Fuji,63.02400000000001,251.46576000000002,251.46576000000002
2019-10-31,Asian Vegies,Pac choy,42.0,16.800000000000004,37.79999999999998
2019-10-31,Avocadoes,Avocado Hass Medium,146.0,-147.46000000000004,290.5400000000003
2019-10-31,Bananas,Banana Cavendish,272.2540000000002,-2.7225400000000013,541.7854600000001
2019-10-31,Berries,Berries Strawberry (medium),27.0,67.5,67.5
2019-10-31,Bunch Vegies,Onion spring,130.0,117.0000000000002,195.0
2019-10-31,Cabbages,Cabbage Wombok,16.868000000000002,-37.953,25.302
2019-10-31,Chillies,Chilli green,5.427999999999998,65.13600000000001,65.13600000000001
2019-10-31,Citrus,Mandarin Imperial,61.017999999999994,91.527,152.54500000000004
2019-10-31,Cucumbers,Cucumber continental,72.0,108.0,108.0
2019-10-31,Cut Fruits,Rockmelon Half,1.0,0.0,1.0
2019-10-31,Cut Veggies,Celery half,28.0,53.199999999999974,53.199999999999974
2019-10-31,Eggs,Eggs 700g,91.0,45.5,291.1999999999999
2019-10-31,Flowers,Flower Pot,62.0,620.0,620.0
2019-10-31,Fruits,Papaya,54.98599999999999,26.94314000000001,164.40814000000003
2019-10-31,Grapes,Grapes black,4.37,17.436300000000003,17.436300000000003
2019-10-31,Groceries-Dry Goods,Chick Peas 400g,9.0,3.42,11.61
2019-10-31,Herbs,Coriander,59.0,117.40999999999991,117.40999999999991
2019-10-31,Kalamata olives,Barley Rusk,6.0,9.0,42.0
2019-10-31,Lettuces,Lettuce Iceberg,51.0,127.5,127.5
2019-10-31,Melons,Watermelon seedless,217.00200000000004,106.33097999999997,323.33298
2019-10-31,Multi buy,Pac choy 3 for $2.,30.0,6.000000000000003,60.0
2019-10-31,Mushrooms,Mushroom Cup,20.332,81.12468000000001,182.78468
2019-10-31,Nuts,Walnuts in shell,4.942,9.834579999999999,59.254580000000004
2019-10-31,Olympian Products,Olive Oil Rusk 350g,8.0,9.600000000000001,33.6
2019-10-31,Onions,Garlic Chinese 500g,39.0,97.5,97.5
2019-10-31,Other Fruits,kiwi fruit Gold ,30.0,39.0,54.0
2019-10-31,Other Vegies,Cauliflower,67.0,66.33000000000007,200.33000000000015
2019-10-31,Pastas,Diced Tomatoes,25.0,7.749999999999998,24.75
2019-10-31,Pears,Pear Packham,119.05799999999998,117.86742000000004,355.98341999999997
2019-10-31,Potatoes,Sweet potatoes Purple,74.57000000000001,36.53930000000001,222.9643
2019-10-31,Pumpkins,Pumpkin Japanese/Kent,72.11199999999997,143.50288,143.50288
2019-10-31,Root Vegies,Beetroot,14.888000000000002,44.51512000000001,44.51512000000001
2019-10-31,Sri Lankan Groceries,Derana Lite Basmathi 1kg,9.0,9.810000000000002,35.910000000000004
2019-10-31,Tomatoes,Field Tomatoes,132.71600000000004,184.47523999999999,396.8208399999999
2019-10-31,Tropical Fruits,Pineapple,18.0,81.0,81.0
2019-10-31,Veggies,Beans Snake,3.08,15.3692,27.689199999999996
2019-10-31,capsicum,Capsicum red,30.334000000000007,151.36666,151.36666
2019-10-31,carrots,Carrots 1kg,67.0,46.22999999999999,99.82999999999993
2019-10-31,coconut Products,Lima Beans 500g,3.0,2.3999999999999995,11.399999999999999
2019-10-31,markdown bag,Mark down Bag ***,54.0,54.0,54.0
2019-10-31,trutaste,Almonds Roasted 375g,3.0,3.2454545454545407,27.245454545454542
